ufs,cidades,unidades_locais,pessoal_ocp_total,pessoal_ocp_assal,pessoal_assal_medio,salarios_outras_rem,salario_medio_mensal_min,salario_medio_mensal,numero_empresas
Alagoas,Atalaia - AL,285.0,4514.0,4201.0,3479.47,78767.643,1.744861,1741.37137596774,283.0
Alagoas,Barra de Santo Antônio - AL,93.0,1157.0,1053.0,1070.36,24357.817,1.75402,1750.51219287831,92.0
Alagoas,Barra de São Miguel - AL,218.0,2117.0,1879.0,1891.97,37732.678,1.537197,1534.12247144917,218.0
Alagoas,Batalha - AL,173.0,1511.0,1360.0,1365.26,28888.222,1.630916,1627.65401687365,168.0
Alagoas,Belém - AL,30.0,582.0,558.0,619.65,12436.925,1.547008,1543.91436853311,30.0
Alagoas,Belo Monte - AL,18.0,346.0,339.0,316.35,8057.066,1.963067,1959.14116545695,18.0
Alagoas,Boca da Mata - AL,205.0,2205.0,1959.0,2058.32,47406.089,1.7752,1771.64980701214,202.0
Alagoas,Branquinha - AL,51.0,536.0,497.0,524.67,11620.795,1.707166,1703.75151560468,51.0
Alagoas,Cacimbinhas - AL,73.0,940.0,881.0,862.88,17709.949,1.581951,1578.78704945157,71.0
Alagoas,Cajueiro - AL,150.0,1426.0,1272.0,1277.15,33381.984,2.014635,2010.60558515204,143.0
Alagoas,Campestre - AL,35.0,600.0,566.0,542.45,9511.034,1.351432,1348.72891510738,34.0
Alagoas,Campo Alegre - AL,239.0,5868.0,5636.0,5279.36,121947.814,1.780405,1776.84436691627,232.0
Alagoas,Campo Grande - AL,79.0,617.0,561.0,582.35,10693.629,1.415361,1412.53000112277,79.0
Alagoas,Canapi - AL,74.0,676.0,602.0,601.26,14090.422,1.806291,1802.67873363373,74.0
Alagoas,Capela - AL,142.0,1635.0,1486.0,1445.73,27576.347,1.470197,1467.25699925883,140.0
Alagoas,Carneiros - AL,27.0,451.0,431.0,430.49,11949.733,2.139544,2135.26500213531,27.0
Alagoas,Chã Preta - AL,34.0,460.0,424.0,435.76,9849.628,1.742202,1738.71785457062,34.0
Alagoas,Coité do Nóia - AL,91.0,576.0,512.0,495.06,12903.221,2.008937,2004.9195280137,89.0
Alagoas,Colônia Leopoldina - AL,147.0,2506.0,2354.0,1920.59,39674.238,1.592209,1589.0244464141,144.0
Alagoas,Coqueiro Seco - AL,32.0,651.0,626.0,615.36,14040.875,1.758697,1755.17958218329,31.0
Alagoas,Coruripe - AL,562.0,12211.0,11614.0,10736.07,275274.666,1.976273,1972.32081270822,545.0
Alagoas,Craíbas - AL,166.0,2199.0,2041.0,2014.25,44072.404,1.686473,1683.10037139229,165.0
Alagoas,Delmiro Gouveia - AL,709.0,5666.0,4953.0,5079.06,112555.55,1.708086,1704.66961027616,677.0
Alagoas,Dois Riachos - AL,50.0,520.0,479.0,479.07,12261.738,1.972782,1968.8367365617,49.0
Alagoas,Estrela de Alagoas - AL,78.0,856.0,780.0,799.8,14610.172,1.407992,1405.17552465039,77.0
Alagoas,Feira Grande - AL,129.0,910.0,821.0,839.4,21936.642,2.014315,2010.28591851322,127.0
Alagoas,Feliz Deserto - AL,35.0,499.0,465.0,579.19,12068.656,1.606068,1602.8559779108,35.0
Alagoas,Flexeiras - AL,56.0,1063.0,1000.0,994.15,13207.493,1.023987,1021.93934516924,55.0
Alagoas,Girau do Ponciano - AL,250.0,1230.0,1025.0,986.27,17565.881,1.372778,1370.03215689884,244.0
Alagoas,Ibateguara - AL,124.0,755.0,651.0,658.41,18130.826,2.122498,2118.25294736854,124.0
Alagoas,Igaci - AL,151.0,1333.0,1186.0,1185.56,27490.451,1.787246,1783.67191616036,139.0
Alagoas,Igreja Nova - AL,119.0,3646.0,3568.0,2865.14,51500.104,1.385442,1382.67116494777,119.0
Alagoas,Inhapi - AL,78.0,802.0,710.0,694.6,16678.721,1.850777,1847.0753505061,78.0
Alagoas,Jacaré dos Homens - AL,37.0,267.0,228.0,229.55,5249.685,1.762715,1759.18938391167,37.0
Alagoas,Jacuípe - AL,38.0,476.0,443.0,485.74,10633.582,1.687337,1683.96229701866,38.0
Alagoas,Japaratinga - AL,116.0,1145.0,1031.0,1018.46,20465.331,1.54882,1545.72219897613,113.0
Alagoas,Jaramataia - AL,36.0,557.0,524.0,500.11,9843.181,1.517037,1514.0024579208,36.0
Alagoas,Jequiá da Praia - AL,52.0,1078.0,1033.0,1044.18,21115.774,1.558683,1555.56542712206,52.0
Alagoas,Joaquim Gomes - AL,136.0,1612.0,1475.0,1444.56,34214.843,1.825598,1821.94647505123,134.0
Alagoas,Jundiá - AL,23.0,448.0,430.0,417.42,7337.954,1.354964,1352.25432418188,23.0
Alagoas,Junqueiro - AL,222.0,2731.0,2493.0,2530.04,51738.129,1.576193,1573.04077284275,217.0
Alagoas,Lagoa da Canoa - AL,106.0,900.0,805.0,966.58,20602.398,1.642881,1639.59511489359,104.0
Alagoas,Limoeiro de Anadia - AL,132.0,1996.0,1848.0,1845.03,36198.218,1.512202,1509.17779531623,129.0
Alagoas,Maceió - AL,20455.0,273026.0,248582.0,250623.91,8828140.443,2.715019,2709.58874747671,19076.0
Alagoas,Major Isidoro - AL,173.0,1219.0,1049.0,1055.61,25332.775,1.849717,1846.01794223245,160.0
Alagoas,Maragogi - AL,431.0,5248.0,4693.0,4673.89,111954.44,1.846243,1842.55085164606,428.0
Alagoas,Maravilha - AL,46.0,348.0,316.0,318.76,9085.092,2.196806,2192.41194243077,45.0
Alagoas,Marechal Deodoro - AL,730.0,11598.0,10762.0,10078.55,353349.339,2.702292,2696.88778491106,721.0
Alagoas,Maribondo - AL,127.0,1133.0,1002.0,955.77,20875.759,1.683507,1680.14021719097,125.0
Alagoas,Mar Vermelho - AL,24.0,329.0,316.0,309.25,5373.476,1.339281,1336.60245009639,24.0
Alagoas,Mata Grande - AL,93.0,957.0,862.0,853.82,21356.67,1.927939,1924.08326020797,91.0
Alagoas,Matriz de Camaragibe - AL,198.0,3983.0,3764.0,3563.57,64863.819,1.402954,1400.14775589129,197.0
Alagoas,Messias - AL,147.0,1445.0,1299.0,1172.52,27481.99,1.806567,1802.95366455944,145.0
Alagoas,Minador do Negrão - AL,47.0,423.0,377.0,377.56,6856.342,1.399692,1396.89300528902,47.0
Alagoas,Monteirópolis - AL,30.0,519.0,492.0,495.13,10921.484,1.700155,1696.75469845526,30.0
Alagoas,Murici - AL,263.0,2860.0,2571.0,2519.2,57818.71,1.769016,1765.47835698757,255.0
Alagoas,Novo Lino - AL,90.0,991.0,895.0,889.62,17949.669,1.555171,1552.06017089406,89.0
Alagoas,Olho d'Água das Flores - AL,241.0,2317.0,2097.0,2008.78,41594.779,1.595999,1592.80677058483,239.0
Alagoas,Olho d'Água do Casado - AL,48.0,690.0,645.0,650.84,16613.532,1.967496,1963.56093663573,48.0
Alagoas,Olho d'Água Grande - AL,29.0,282.0,269.0,267.27,6133.058,1.768695,1765.15767690984,29.0
Alagoas,Olivença - AL,59.0,718.0,682.0,673.5,15233.782,1.743397,1739.90999942893,57.0
Alagoas,Ouro Branco - AL,70.0,548.0,486.0,482.44,11451.334,1.829527,1825.86818289082,70.0
Alagoas,Palestina - AL,22.0,273.0,259.0,259.0,6953.874,2.069442,2065.30264330264,22.0
Alagoas,Palmeira dos Índios - AL,1067.0,9311.0,8193.0,8256.46,176525.736,1.647936,1644.63980558626,1030.0
Alagoas,Pão de Açúcar - AL,166.0,1766.0,1604.0,1935.1,40338.191,1.606716,1603.50254210675,166.0
Alagoas,Pariconha - AL,48.0,718.0,677.0,660.37,16005.122,1.86809,1864.35366653426,48.0
Alagoas,Paripueira - AL,195.0,1287.0,1060.0,1075.65,22225.369,1.59259,1589.40526121951,194.0
Alagoas,Passo de Camaragibe - AL,92.0,1191.0,1062.0,1105.89,25901.451,1.805254,1801.64329878406,92.0
Alagoas,Paulo Jacinto - AL,45.0,546.0,509.0,527.63,8964.687,1.309579,1306.9600054817,45.0
Alagoas,Penedo - AL,735.0,6724.0,5983.0,6122.26,142173.628,1.789919,1786.33918243866,703.0
Alagoas,Piaçabuçu - AL,107.0,869.0,752.0,935.69,20983.262,1.728491,1725.03401438839,106.0
Alagoas,Pilar - AL,321.0,4180.0,3846.0,4159.86,139661.133,2.587754,2582.57827833703,318.0
Alagoas,Pindoba - AL,16.0,357.0,346.0,332.52,6196.567,1.436347,1433.47467821484,16.0
Alagoas,Piranhas - AL,225.0,2670.0,2429.0,2320.99,64779.268,2.15124,2146.9375634469,219.0
Alagoas,Poço das Trincheiras - AL,57.0,762.0,726.0,696.72,18080.299,2.0002,1996.19966524462,57.0
Alagoas,Porto Calvo - AL,331.0,3317.0,2964.0,3276.05,59243.015,1.393839,1391.05172387479,326.0
Alagoas,Porto de Pedras - AL,67.0,925.0,844.0,828.75,15442.591,1.436226,1433.35338206288,67.0
Alagoas,Porto Real do Colégio - AL,96.0,820.0,735.0,725.78,21201.459,2.251577,2247.0741292657,94.0
Alagoas,Quebrangulo - AL,73.0,736.0,687.0,721.14,17814.398,1.904047,1900.23893792094,70.0
Alagoas,Rio Largo - AL,824.0,15457.0,14579.0,10876.0,287527.215,2.037679,2033.60408945597,813.0
Alagoas,Roteiro - AL,34.0,883.0,850.0,783.02,16586.655,1.632721,1629.45587400263,34.0
Alagoas,Santa Luzia do Norte - AL,50.0,1003.0,960.0,973.69,22429.308,1.775502,1771.95142665056,50.0
Alagoas,Santana do Ipanema - AL,579.0,4842.0,4249.0,4248.95,105164.628,1.907718,1903.9025569213,561.0
Alagoas,Santana do Mundaú - AL,86.0,863.0,793.0,800.95,18453.872,1.775858,1772.30615567091,83.0
Alagoas,São Brás - AL,16.0,392.0,374.0,372.89,8895.364,1.838692,1835.01506940591,16.0
Alagoas,São José da Laje - AL,160.0,6245.0,6117.0,4706.23,87934.052,1.440158,1437.27736344247,159.0
Alagoas,São José da Tapera - AL,136.0,2318.0,2188.0,2049.12,62325.243,2.344351,2339.66261689821,132.0
Alagoas,São Luís do Quitunde - AL,198.0,7799.0,7585.0,7384.69,132983.262,1.388004,1385.22831592222,195.0
Alagoas,São Miguel dos Campos - AL,657.0,11565.0,10880.0,9830.7,228947.098,1.795051,1791.46095708029,642.0
Alagoas,São Miguel dos Milagres - AL,109.0,1271.0,1156.0,1125.05,22969.867,1.573667,1570.51939571916,108.0
Alagoas,São Sebastião - AL,279.0,2037.0,1757.0,1777.91,46705.643,2.024817,2020.76695065035,265.0
Alagoas,Satuba - AL,177.0,1622.0,1438.0,1439.69,46556.678,2.492523,2487.5375414686,177.0
Alagoas,Senador Rui Palmeira - AL,35.0,651.0,630.0,625.68,16841.687,2.07472,2070.57023496897,35.0
Alagoas,Tanque d'Arca - AL,37.0,446.0,417.0,398.7,8608.154,1.66414,1660.8118693446,36.0
Alagoas,Taquarana - AL,189.0,1089.0,924.0,875.95,23849.024,2.098541,2094.34363570102,188.0
Alagoas,Teotônio Vilela - AL,429.0,5267.0,4810.0,5115.4,113240.9,1.706278,1702.86555529156,419.0
Alagoas,Traipu - AL,102.0,1641.0,1583.0,1571.48,33099.83,1.623465,1620.21837327282,101.0
Alagoas,União dos Palmares - AL,664.0,5057.0,4400.0,4475.41,102418.716,1.763894,1760.36670812971,645.0
Alagoas,Viçosa - AL,239.0,2878.0,2585.0,2530.67,61436.993,1.871201,1867.45902802876,231.0
Sergipe,Amparo de São Francisco - SE,21.0,347.0,332.0,341.06,9540.068,2.15599,2151.67825196559,21.0
Sergipe,Aquidabã - SE,168.0,1956.0,1752.0,1752.06,38186.268,1.679904,1676.54374323324,163.0
Sergipe,Aracaju - SE,17838.0,234607.0,212285.0,211309.62,8138219.323,2.968494,2962.5573648753,16668.0
Sergipe,Arauá - SE,82.0,710.0,641.0,669.8,18873.705,2.171892,2167.54771803294,81.0
Sergipe,Areia Branca - SE,94.0,1155.0,1047.0,1042.37,30863.902,2.282207,2277.6425911071,93.0
Sergipe,Barra dos Coqueiros - SE,334.0,4404.0,4010.0,3970.77,153928.293,2.987926,2981.95008098604,328.0
Sergipe,Boquim - SE,227.0,2034.0,1768.0,1796.24,53555.123,2.298067,2293.47127675246,221.0
Sergipe,Brejo Grande - SE,43.0,754.0,718.0,667.95,14939.549,1.72393,1720.4821871743,43.0
Sergipe,Campo do Brito - SE,251.0,1931.0,1632.0,1661.93,40774.176,1.891031,1887.24860669407,247.0
Sergipe,Canhoba - SE,21.0,361.0,350.0,350.45,9166.459,2.016052,2012.01949142312,19.0
Sergipe,Canindé de São Francisco - SE,290.0,3061.0,2718.0,2635.87,94363.835,2.759356,2753.8370778762,284.0
Sergipe,Capela - SE,204.0,4347.0,4127.0,3496.95,85946.112,1.894362,1890.57303782307,198.0
Sergipe,Carira - SE,265.0,1488.0,1166.0,1157.76,24485.801,1.630129,1626.868395735,259.0
Sergipe,Carmópolis - SE,194.0,4318.0,4143.0,4491.91,180610.69,3.099121,3092.92260975843,192.0
Sergipe,Cedro de São João - SE,46.0,498.0,443.0,434.92,10327.16,1.830196,1826.53573778378,45.0
Sergipe,Cristinápolis - SE,112.0,1511.0,1389.0,1700.11,43262.913,1.961394,1957.47121340112,105.0
Sergipe,Cumbe - SE,34.0,357.0,329.0,320.24,7606.828,1.830856,1827.19402755626,34.0
Sergipe,Divina Pastora - SE,23.0,502.0,481.0,524.39,14501.627,2.131515,2127.25217725504,23.0
Sergipe,Estância - SE,884.0,10613.0,9522.0,9497.5,269886.997,2.190276,2185.89504930447,840.0
Sergipe,Feira Nova - SE,35.0,435.0,398.0,394.84,10444.683,2.03892,2034.84235094254,35.0
Sergipe,Frei Paulo - SE,228.0,2353.0,2125.0,2086.12,41315.038,1.526494,1523.44057204468,223.0
Sergipe,Gararu - SE,32.0,666.0,634.0,622.01,18651.243,2.311195,2306.57224160383,30.0
Sergipe,General Maynard - SE,28.0,319.0,299.0,341.24,9112.364,2.058246,2054.12928414921,28.0
Sergipe,Gracho Cardoso - SE,40.0,410.0,377.0,358.89,9305.063,1.998408,1994.41075795669,40.0
Sergipe,Ilha das Flores - SE,39.0,564.0,527.0,522.19,12393.006,1.829255,1825.59634203289,35.0
Sergipe,Indiaroba - SE,69.0,1105.0,1042.0,1083.53,33131.529,2.356821,2352.10760555421,66.0
Sergipe,Itabaiana - SE,2154.0,18185.0,15267.0,15644.45,332075.701,1.636074,1632.80170874065,2060.0
Sergipe,Itabaianinha - SE,408.0,3665.0,3160.0,3191.27,75294.266,1.818547,1814.90961760823,398.0
Sergipe,Itabi - SE,39.0,427.0,393.0,392.07,9753.84,1.917512,1913.67711024915,38.0
Sergipe,Itaporanga d'Ajuda - SE,287.0,5805.0,5523.0,4392.23,131371.951,2.305386,2300.77539024771,282.0
Sergipe,Japaratuba - SE,146.0,1757.0,1606.0,1957.77,136923.93,5.390683,5379.90162276468,142.0
Sergipe,Japoatã - SE,92.0,1540.0,1442.0,1463.67,22848.755,1.203221,1200.81475910659,89.0
Sergipe,Lagarto - SE,1383.0,14724.0,13167.0,12813.79,297559.32,1.789872,1786.29261612204,1312.0
Sergipe,Laranjeiras - SE,201.0,6431.0,6220.0,5536.48,176969.259,2.463714,2458.78607401759,197.0
Sergipe,Macambira - SE,69.0,641.0,566.0,611.41,13850.773,1.746094,1742.60165342909,69.0
Sergipe,Malhada dos Bois - SE,49.0,608.0,562.0,565.3,12929.518,1.762907,1759.38140401965,49.0
Sergipe,Malhador - SE,68.0,706.0,633.0,619.67,16777.186,2.086819,2082.64522928457,67.0
Sergipe,Maruim - SE,112.0,1766.0,1661.0,1719.11,49632.408,2.225296,2220.84540166804,110.0
Sergipe,Moita Bonita - SE,155.0,903.0,726.0,727.95,17873.883,1.892533,1888.7479592322,152.0
Sergipe,Monte Alegre de Sergipe - SE,88.0,1010.0,915.0,857.02,25483.92,2.29193,2287.34631451021,86.0
Sergipe,Muribeca - SE,50.0,628.0,569.0,795.54,17051.165,1.652031,1648.72674777268,49.0
Sergipe,Neópolis - SE,187.0,2350.0,2156.0,2138.88,48787.0,1.758101,1754.58471435805,180.0
Sergipe,Nossa Senhora Aparecida - SE,72.0,874.0,803.0,839.66,18618.494,1.709099,1705.68068760432,68.0
Sergipe,Nossa Senhora da Glória - SE,534.0,5665.0,5036.0,4944.75,122778.129,1.913827,1909.99978998705,513.0
Sergipe,Nossa Senhora das Dores - SE,268.0,3765.0,3424.0,2764.88,62366.579,1.738608,1735.13105590339,258.0
Sergipe,Nossa Senhora de Lourdes - SE,49.0,488.0,435.0,422.67,10892.875,1.986402,1982.42946397535,49.0
Sergipe,Nossa Senhora do Socorro - SE,1451.0,21513.0,19956.0,19697.84,550545.971,2.154275,2149.96619309138,1379.0
Sergipe,Pacatuba - SE,49.0,822.0,775.0,1033.7,35121.764,2.618834,2613.59596966833,47.0
Sergipe,Pedra Mole - SE,19.0,257.0,246.0,243.63,7146.493,2.260936,2256.41436099508,19.0
Sergipe,Pedrinhas - SE,49.0,508.0,445.0,490.5,13990.921,2.198535,2194.13800674351,49.0
Sergipe,Pinhão - SE,51.0,480.0,424.0,416.71,12289.725,2.273183,2268.63636950988,51.0
Sergipe,Pirambu - SE,69.0,807.0,740.0,888.96,27467.002,2.381525,2376.76195519743,69.0
Sergipe,Poço Redondo - SE,151.0,1763.0,1330.0,1211.66,42543.103,2.706291,2700.87845155851,147.0
Sergipe,Poço Verde - SE,237.0,1954.0,1671.0,1838.91,45123.817,1.891348,1887.56537631197,222.0
Sergipe,Porto da Folha - SE,142.0,1818.0,1668.0,1617.72,45033.684,2.145657,2141.3653403936,136.0
Sergipe,Propriá - SE,507.0,4458.0,3894.0,3831.99,91915.41,1.848801,1845.10297622023,472.0
Sergipe,Riachão do Dantas - SE,60.0,1035.0,975.0,1035.14,30094.884,2.240886,2236.40384578229,56.0
Sergipe,Riachuelo - SE,55.0,1401.0,1353.0,1419.98,34180.758,1.855349,1851.6381054121,55.0
Sergipe,Ribeirópolis - SE,270.0,2222.0,1887.0,1889.57,47452.565,1.935632,1931.76082796208,261.0
Sergipe,Rosário do Catete - SE,86.0,1754.0,1680.0,1797.07,84102.751,3.607209,3599.99464941009,85.0
Sergipe,Salgado - SE,191.0,1818.0,1608.0,1566.69,34665.284,1.705445,1702.0344214186,184.0
Sergipe,Santa Luzia do Itanhy - SE,33.0,843.0,801.0,989.28,24284.905,1.892097,1888.31232349245,31.0
Sergipe,Santana do São Francisco - SE,41.0,451.0,417.0,439.02,14179.78,2.489495,2484.51621268349,41.0
Sergipe,Santa Rosa de Lima - SE,18.0,450.0,440.0,438.71,10856.436,1.907374,1903.55921118384,18.0
Sergipe,Santo Amaro das Brotas - SE,68.0,721.0,645.0,658.25,21091.831,2.46973,2464.79079143416,66.0
Sergipe,São Cristóvão - SE,911.0,13751.0,12711.0,13176.22,594324.773,3.476635,3469.6817623544,888.0
Sergipe,São Domingos - SE,99.0,857.0,758.0,760.84,17764.0,1.79959,1795.99066618677,95.0
Sergipe,São Francisco - SE,26.0,355.0,331.0,399.57,10111.732,1.950558,1946.65650189338,26.0
Sergipe,São Miguel do Aleixo - SE,28.0,446.0,419.0,429.74,11063.535,1.984332,1980.36290279274,28.0
Sergipe,Simão Dias - SE,449.0,4725.0,4179.0,4486.44,98308.597,1.688946,1685.56801589473,425.0
Sergipe,Siriri - SE,46.0,847.0,804.0,797.47,23813.01,2.30158,2296.97668877826,46.0
Sergipe,Telha - SE,15.0,356.0,344.0,341.64,7780.657,1.75539,1751.87939621554,15.0
Sergipe,Tobias Barreto - SE,877.0,5325.0,4197.0,4368.5,104053.546,1.835907,1832.23507452831,827.0
Sergipe,Tomar do Geru - SE,93.0,819.0,712.0,786.67,20026.127,1.962142,1958.21794105827,88.0
Sergipe,Umbaúba - SE,277.0,2769.0,2405.0,2640.38,57377.377,1.674944,1671.59438588968,271.0
Bahia,Abaíra - BA,166.0,573.0,418.0,414.99,8232.559,1.529056,1525.99766074067,164.0
Bahia,Abaré - BA,110.0,1389.0,1260.0,1241.8,29139.734,1.808673,1805.05556450314,108.0
Bahia,Acajutiba - BA,110.0,875.0,778.0,789.19,19313.673,1.886294,1882.52151426926,110.0
Bahia,Adustina - BA,83.0,908.0,794.0,822.42,21454.095,2.010679,2006.65718246152,82.0
Bahia,Água Fria - BA,113.0,1172.0,1070.0,1080.82,32560.675,2.322021,2317.37690613822,110.0
Bahia,Érico Cardoso - BA,78.0,747.0,676.0,711.62,13570.903,1.469896,1466.95654335827,76.0
Bahia,Aiquara - BA,23.0,402.0,381.0,406.34,9767.379,1.85274,1849.03491202896,23.0
Bahia,Alagoinhas - BA,2526.0,29990.0,27046.0,27183.16,745356.267,2.113441,2109.21384642324,2422.0
Bahia,Alcobaça - BA,201.0,1821.0,1608.0,1818.7,39301.857,1.665628,1662.29711839818,196.0
Bahia,Almadina - BA,35.0,382.0,334.0,338.38,8337.644,1.899174,1895.37570414691,35.0
Bahia,Amargosa - BA,506.0,4386.0,3773.0,3802.27,74373.629,1.507656,1504.64022402812,494.0
Bahia,Amélia Rodrigues - BA,260.0,3016.0,2735.0,2834.14,65099.502,1.770445,1766.90424608523,258.0
Bahia,América Dourada - BA,74.0,645.0,574.0,604.99,16848.965,2.1466,2142.30686584775,74.0
Bahia,Anagé - BA,211.0,1492.0,1299.0,1302.87,31090.532,1.839303,1835.62395681487,207.0
Bahia,Andaraí - BA,132.0,1310.0,1205.0,1186.62,23528.917,1.528327,1525.27067831967,128.0
Bahia,Andorinha - BA,104.0,2045.0,1946.0,2084.43,67227.534,2.485913,2480.94144165588,104.0
Bahia,Angical - BA,103.0,1118.0,1003.0,949.83,21796.152,1.768724,1765.18648276331,102.0
Bahia,Anguera - BA,62.0,994.0,921.0,885.46,13901.567,1.210099,1207.67884228797,62.0
Bahia,Antas - BA,96.0,922.0,822.0,854.39,20728.461,1.86998,1866.24024157586,93.0
Bahia,Antônio Cardoso - BA,40.0,643.0,610.0,999.56,17804.442,1.372921,1370.17533868748,39.0
Bahia,Antônio Gonçalves - BA,83.0,654.0,583.0,580.26,9738.986,1.293651,1291.06395276388,83.0
Bahia,Aporá - BA,101.0,1002.0,900.0,909.8,25103.258,2.12672,2122.46630704973,99.0
Bahia,Apuarema - BA,39.0,406.0,360.0,369.52,12848.56,2.680048,2674.6881609406,38.0
Bahia,Aracatu - BA,119.0,1030.0,888.0,1091.84,19870.317,1.402723,1399.91749988728,116.0
Bahia,Araças - BA,108.0,937.0,850.0,1222.78,22926.339,1.445149,1442.25824634156,104.0
Bahia,Araci - BA,474.0,3236.0,2757.0,2944.37,80259.811,2.101028,2096.82601554309,468.0
Bahia,Aramari - BA,67.0,647.0,576.0,671.14,13096.859,1.504112,1501.10363308355,66.0
Bahia,Arataca - BA,51.0,786.0,733.0,771.39,17780.335,1.77661,1773.05653031939,50.0
Bahia,Aratuípe - BA,44.0,518.0,479.0,462.73,10527.949,1.753647,1750.13988885361,44.0
Bahia,Aurelino Leal - BA,63.0,1032.0,972.0,955.37,22612.243,1.824308,1820.65933375792,63.0
Bahia,Baianópolis - BA,78.0,894.0,812.0,867.6,20935.291,1.859883,1856.16297833103,76.0
Bahia,Baixa Grande - BA,284.0,1324.0,1049.0,1142.5,31166.882,2.102632,2098.42666217808,283.0
Bahia,Banzaê - BA,125.0,781.0,659.0,744.66,17991.089,1.862197,1858.47221963973,123.0
Bahia,Barra - BA,526.0,2965.0,2461.0,2486.68,68657.721,2.128117,2123.86119397999,519.0
Bahia,Barra da Estiva - BA,601.0,2254.0,1685.0,1864.93,40328.933,1.666788,1663.45418615423,595.0
Bahia,Barra do Choça - BA,472.0,2474.0,1958.0,1941.02,58950.364,2.340899,2336.21672348321,468.0
Bahia,Barra do Mendes - BA,157.0,807.0,689.0,687.92,13200.108,1.478991,1476.03343859304,157.0
Bahia,Barra do Rocha - BA,31.0,521.0,487.0,475.05,11138.304,1.807198,1803.58407617012,31.0
Bahia,Barreiras - BA,4156.0,34058.0,28835.0,29806.65,868230.857,2.245164,2240.67411131409,3977.0
Bahia,Barro Alto - BA,124.0,763.0,635.0,632.62,15131.514,1.843595,1839.90802596285,122.0
Bahia,Barrocas - BA,123.0,1846.0,1707.0,1734.05,76031.598,3.379548,3372.78882473888,123.0
Bahia,Barro Preto - BA,32.0,533.0,508.0,516.54,14197.059,2.118461,2114.22438056774,31.0
Bahia,Belmonte - BA,179.0,1789.0,1585.0,1718.35,49686.185,2.228692,2224.23501077733,175.0
Bahia,Belo Campo - BA,144.0,1096.0,902.0,884.53,19244.704,1.676968,1673.61406187902,142.0
Bahia,Biritinga - BA,173.0,1069.0,915.0,918.51,23551.997,1.976378,1972.42498930123,171.0
Bahia,Boa Nova - BA,111.0,851.0,773.0,779.86,18907.884,1.868755,1865.01758698307,110.0
Bahia,Boa Vista do Tupim - BA,124.0,1079.0,969.0,1004.44,23663.927,1.815887,1812.25566178475,121.0
Bahia,Bom Jesus da Lapa - BA,1293.0,8599.0,7128.0,7310.56,168468.307,1.776207,1772.65497286959,1243.0
Bahia,Bom Jesus da Serra - BA,43.0,495.0,449.0,472.02,11350.112,1.853386,1849.67912050663,41.0
Bahia,Boninal - BA,166.0,753.0,631.0,678.32,18074.945,2.053849,2049.74110245221,164.0
Bahia,Bonito - BA,113.0,768.0,661.0,744.94,17780.633,1.839721,1836.04182887212,113.0
Bahia,Boquira - BA,235.0,1598.0,1366.0,1399.97,31044.41,1.709192,1705.77336547322,231.0
Bahia,Botuporã - BA,86.0,437.0,344.0,346.61,10845.666,2.4118,2406.97614033063,86.0
Bahia,Brejões - BA,113.0,1059.0,932.0,963.16,22097.872,1.76839,1764.85351103898,112.0
Bahia,Brejolândia - BA,63.0,547.0,494.0,500.67,8463.94,1.303008,1300.40207660197,62.0
Bahia,Brotas de Macaúbas - BA,164.0,620.0,497.0,500.08,13044.755,2.010586,2006.56433432189,164.0
Bahia,Brumado - BA,1824.0,16565.0,14322.0,14247.08,357391.052,1.933499,1929.63185330716,1779.0
Bahia,Buerarema - BA,145.0,1414.0,1254.0,1280.77,27878.891,1.677762,1674.4068622181,142.0
Bahia,Buritirama - BA,80.0,1089.0,1009.0,1007.04,24512.862,1.876175,1872.42291193078,80.0
