uf,atividades,faixa,unidades_locais,pessoal_ocp_total,pessoal_ocp_assal,pessoal_assal_medio,salarios_outras_rem,salario_medio_mensal_min,salario_medio_mensal
Distrito Federal,"A Agricultura, pecuária, produção florestal, pesca e aquicultura",Total,263,1809,1496,1617.83,54097.528,2.577334,2572.17897287868
Distrito Federal,"A Agricultura, pecuária, produção florestal, pesca e aquicultura",0 a 4,192,294,80,91.65,2098.516,1.764842,1761.31268622267
Distrito Federal,"A Agricultura, pecuária, produção florestal, pesca e aquicultura",5 a 9,40,267,195,193.04,3670.018,1.465369,1462.43823520036
Distrito Federal,"A Agricultura, pecuária, produção florestal, pesca e aquicultura",10 a 19,15,190,170,168.03,7741.522,3.551122,3544.0200696762
Distrito Federal,"A Agricultura, pecuária, produção florestal, pesca e aquicultura",20 a 29,5,,,,,,
Distrito Federal,"A Agricultura, pecuária, produção florestal, pesca e aquicultura",30 a 49,3,,,,,,
Distrito Federal,"A Agricultura, pecuária, produção florestal, pesca e aquicultura",50 a 99,5,,,,,,
Distrito Federal,"A Agricultura, pecuária, produção florestal, pesca e aquicultura",100 a 249,3,,,,,,
Distrito Federal,"A Agricultura, pecuária, produção florestal, pesca e aquicultura",250 a 499,-,-,-,-,-,-,-
Distrito Federal,"A Agricultura, pecuária, produção florestal, pesca e aquicultura",500 ou mais,-,-,-,-,-,-,-
Distrito Federal,B Indústrias extrativas,Total,59,,,,,,
Distrito Federal,B Indústrias extrativas,0 a 4,43,47,12,15,248.348,1.276132,1273.57948717949
Distrito Federal,B Indústrias extrativas,5 a 9,5,,,,,,
Distrito Federal,B Indústrias extrativas,10 a 19,7,,,,,,
Distrito Federal,B Indústrias extrativas,20 a 29,1,,,,,,
Distrito Federal,B Indústrias extrativas,30 a 49,1,,,,,,
Distrito Federal,B Indústrias extrativas,50 a 99,2,,,,,,
Distrito Federal,B Indústrias extrativas,100 a 249,-,-,-,-,-,-,-
Distrito Federal,B Indústrias extrativas,250 a 499,-,-,-,-,-,-,-
Distrito Federal,B Indústrias extrativas,500 ou mais,-,-,-,-,-,-,-
Distrito Federal,C Indústrias de transformação,Total,3388,30429,26393,26640.96,772075.372,2.233757,2229.28953126198
Distrito Federal,C Indústrias de transformação,0 a 4,2244,4133,1676,2046.29,35616.54,1.341562,1338.87857838031
Distrito Federal,C Indústrias de transformação,5 a 9,564,3714,2913,2876.1,55845.772,1.496623,1493.62978178249
Distrito Federal,C Indústrias de transformação,10 a 19,340,,,,,,
Distrito Federal,C Indústrias de transformação,20 a 29,104,,,,,,
Distrito Federal,C Indústrias de transformação,30 a 49,71,2648,2567,2665.51,60799.344,1.758104,1754.58828343717
Distrito Federal,C Indústrias de transformação,50 a 99,35,2423,2391,2333.96,65194.342,2.152993,2148.68694605537
Distrito Federal,C Indústrias de transformação,100 a 249,21,3229,3209,3286.68,101940.06,2.390637,2385.85535462019
Distrito Federal,C Indústrias de transformação,250 a 499,5,1543,1538,1531.78,75110.387,3.77946,3771.9007148044
Distrito Federal,C Indústrias de transformação,500 ou mais,4,5690,5690,5452.9,234310.223,3.311996,3305.37206031512
Distrito Federal,D Eletricidade e gás,Total,78,2838,2783,2800.49,1211973.871,33.356873,33290.1596890874
Distrito Federal,D Eletricidade e gás,0 a 4,54,,,,,,
Distrito Federal,D Eletricidade e gás,5 a 9,9,62,40,40.59,3894.221,7.394821,7380.03108003108
Distrito Federal,D Eletricidade e gás,10 a 19,7,91,89,87.87,12041.711,10.562669,10541.5438891369
Distrito Federal,D Eletricidade e gás,20 a 29,1,,,,,,
Distrito Federal,D Eletricidade e gás,30 a 49,-,-,-,-,-,-,-
Distrito Federal,D Eletricidade e gás,50 a 99,4,,,,,,
Distrito Federal,D Eletricidade e gás,100 a 249,1,,,,,,
Distrito Federal,D Eletricidade e gás,250 a 499,-,-,-,-,-,-,-
Distrito Federal,D Eletricidade e gás,500 ou mais,2,,,,,,
Distrito Federal,"E Água, esgoto, atividades de gestão de resíduos e descontaminação",Total,172,6982,6770,7752.07,509973.519,5.070561,5060.42027881188
Distrito Federal,"E Água, esgoto, atividades de gestão de resíduos e descontaminação",0 a 4,117,198,77,95.01,2437.45,1.977391,1973.43599459166
Distrito Federal,"E Água, esgoto, atividades de gestão de resíduos e descontaminação",5 a 9,28,190,150,148.98,3121.962,1.615198,1611.96753307104
Distrito Federal,"E Água, esgoto, atividades de gestão de resíduos e descontaminação",10 a 19,15,,,,,,
Distrito Federal,"E Água, esgoto, atividades de gestão de resíduos e descontaminação",20 a 29,7,,,,,,
Distrito Federal,"E Água, esgoto, atividades de gestão de resíduos e descontaminação",30 a 49,1,,,,,,
Distrito Federal,"E Água, esgoto, atividades de gestão de resíduos e descontaminação",50 a 99,-,-,-,-,-,-,-
Distrito Federal,"E Água, esgoto, atividades de gestão de resíduos e descontaminação",100 a 249,1,,,,,,
Distrito Federal,"E Água, esgoto, atividades de gestão de resíduos e descontaminação",250 a 499,-,-,-,-,-,-,-
Distrito Federal,"E Água, esgoto, atividades de gestão de resíduos e descontaminação",500 ou mais,3,6088,6087,7069.16,494812.208,5.39509,5384.2999081166
Distrito Federal,F Construção,Total,5402,54345,47490,47432.38,1486239.777,2.415128,2410.29728409807
Distrito Federal,F Construção,0 a 4,4173,6243,1612,2389.99,49270.586,1.588978,1585.79955435926
Distrito Federal,F Construção,5 a 9,548,3571,2557,2592.26,52437.949,1.559169,1556.0508531611
Distrito Federal,F Construção,10 a 19,303,4088,3444,3537.54,75602.89,1.647264,1643.96923372652
Distrito Federal,F Construção,20 a 29,118,,,,,,
Distrito Federal,F Construção,30 a 49,87,,,,,,
Distrito Federal,F Construção,50 a 99,85,5850,5744,5634.18,139937.259,1.914383,1910.55389399372
Distrito Federal,F Construção,100 a 249,58,8592,8524,8472.08,226991.03,2.065117,2060.98720285201
Distrito Federal,F Construção,250 a 499,16,5377,5355,5501,143119.981,2.005325,2001.31418063849
Distrito Federal,F Construção,500 ou mais,14,14503,14489,13343.6,643522.637,3.717208,3709.77407204145
Distrito Federal,G Comércio; reparação de veículos automotores e motocicletas,Total,30969,198514,162927,164705.8,3948274.511,1.847671,1843.97528152061
Distrito Federal,G Comércio; reparação de veículos automotores e motocicletas,0 a 4,20817,39342,16876,20862.34,384031.225,1.418828,1415.98993504748
Distrito Federal,G Comércio; reparação de veículos automotores e motocicletas,5 a 9,5745,37520,29444,29350.96,605200.538,1.58929,1586.11123923925
Distrito Federal,G Comércio; reparação de veículos automotores e motocicletas,10 a 19,2877,38181,34465,34618.47,791793.44,1.76291,1759.38415800316
Distrito Federal,G Comércio; reparação de veículos automotores e motocicletas,20 a 29,629,14912,14280,14344.87,353506.187,1.899444,1895.64517596776
Distrito Federal,G Comércio; reparação de veículos automotores e motocicletas,30 a 49,446,16583,16181,15789.13,426258.482,2.080851,2076.68908926584
Distrito Federal,G Comércio; reparação de veículos automotores e motocicletas,50 a 99,252,17258,17081,17201.03,431773.87,1.934764,1930.89452290849
Distrito Federal,G Comércio; reparação de veículos automotores e motocicletas,100 a 249,178,26478,26371,24706.21,672918.799,2.099339,2095.14063623929
Distrito Federal,G Comércio; reparação de veículos automotores e motocicletas,250 a 499,24,,,,,,
Distrito Federal,G Comércio; reparação de veículos automotores e motocicletas,500 ou mais,1,,,,,,
Distrito Federal,"H Transporte, armazenagem e correio",Total,2487,49713,47232,51036.85,2248458.577,3.395683,3388.8915965018
Distrito Federal,"H Transporte, armazenagem e correio",0 a 4,1679,2630,1000,1409.94,29346.614,1.604292,1601.08362494421
Distrito Federal,"H Transporte, armazenagem e correio",5 a 9,352,,,,,,
Distrito Federal,"H Transporte, armazenagem e correio",10 a 19,184,2465,2239,2886.72,83263.243,2.223181,2218.73435807901
Distrito Federal,"H Transporte, armazenagem e correio",20 a 29,84,,,,,,
Distrito Federal,"H Transporte, armazenagem e correio",30 a 49,90,3559,3481,3629.35,98277.043,2.087129,2082.95494743178
Distrito Federal,"H Transporte, armazenagem e correio",50 a 99,43,2888,2874,3245.3,95076.257,2.258101,2253.58463956159
Distrito Federal,"H Transporte, armazenagem e correio",100 a 249,30,4190,4167,4026.4,127683.87,2.444248,2439.35926729738
Distrito Federal,"H Transporte, armazenagem e correio",250 a 499,5,,,,,,
Distrito Federal,"H Transporte, armazenagem e correio",500 ou mais,20,28041,28026,30117.52,1683324.184,4.30799,4299.37377620427
Distrito Federal,I Alojamento e alimentação,Total,7298,63163,54472,55416.92,1026349.711,1.42751,1424.65474027122
Distrito Federal,I Alojamento e alimentação,0 a 4,3917,7778,3650,5386.74,86175.548,1.23306,1230.59370002865
Distrito Federal,I Alojamento e alimentação,5 a 9,1716,11300,8961,8832.26,143534.799,1.252597,1250.09209246732
Distrito Federal,I Alojamento e alimentação,10 a 19,1037,13819,12224,12528.09,224275.025,1.379819,1377.05947195462
Distrito Federal,I Alojamento e alimentação,20 a 29,286,6739,6407,6270.35,126215.758,1.551486,1548.38317821788
Distrito Federal,I Alojamento e alimentação,30 a 49,196,7307,7112,6991.95,144438.441,1.592248,1589.06303787818
Distrito Federal,I Alojamento e alimentação,50 a 99,94,6240,6169,6151.08,131144.238,1.643327,1640.04017305779
Distrito Federal,I Alojamento e alimentação,100 a 249,45,6746,6718,6147.92,110669.105,1.387472,1384.69727597677
Distrito Federal,I Alojamento e alimentação,250 a 499,5,,,,,,
Distrito Federal,I Alojamento e alimentação,500 ou mais,2,,,,,,
Distrito Federal,J Informação e comunicação,Total,3835,40882,36143,37676.06,2600729.986,5.320542,5309.90110880041
Distrito Federal,J Informação e comunicação,0 a 4,3169,4385,701,925.23,31617.225,2.633905,2628.63745314055
Distrito Federal,J Informação e comunicação,5 a 9,267,1672,1142,1210.98,49955.996,3.179631,3173.27199712375
Distrito Federal,J Informação e comunicação,10 a 19,174,2387,2085,2084.53,94063.594,3.47808,3471.12350358262
Distrito Federal,J Informação e comunicação,20 a 29,74,1780,1712,1758.74,94666.22,4.148771,4140.47381823176
Distrito Federal,J Informação e comunicação,30 a 49,40,,,,,,
Distrito Federal,J Informação e comunicação,50 a 99,52,3651,3594,3679.57,247140.466,5.176937,5166.58334450033
Distrito Federal,J Informação e comunicação,100 a 249,23,4027,4006,4700.06,264137.256,4.33164,4322.97682615508
Distrito Federal,J Informação e comunicação,250 a 499,22,7178,7159,7139.31,588229.23,6.350625,6337.92373600422
Distrito Federal,J Informação e comunicação,500 ou mais,14,,,,,,
Distrito Federal,"K Atividades financeiras, de seguros e serviços relacionados",Total,3027,57792,54767,54904.89,6440385.941,9.041219,9023.13624804359
Distrito Federal,"K Atividades financeiras, de seguros e serviços relacionados",0 a 4,2197,2950,684,780.25,29947.821,2.958405,2952.48771350405
Distrito Federal,"K Atividades financeiras, de seguros e serviços relacionados",5 a 9,276,,,,,,
Distrito Federal,"K Atividades financeiras, de seguros e serviços relacionados",10 a 19,271,3716,3573,3531.8,279210.369,6.093426,6081.23922427875
Distrito Federal,"K Atividades financeiras, de seguros e serviços relacionados",20 a 29,101,2382,2333,2342.63,188066.684,6.187772,6175.39602924918
Distrito Federal,"K Atividades financeiras, de seguros e serviços relacionados",30 a 49,87,3255,3220,3203.66,278526.021,6.70109,6687.68800011909
Distrito Federal,"K Atividades financeiras, de seguros e serviços relacionados",50 a 99,48,3411,3320,3316.53,312128.652,7.253971,7239.46302541883
Distrito Federal,"K Atividades financeiras, de seguros e serviços relacionados",100 a 249,27,4215,4195,4311.58,375462.986,6.712075,6698.65064636309
Distrito Federal,"K Atividades financeiras, de seguros e serviços relacionados",250 a 499,8,2684,2684,2615.15,214538.268,6.323161,6310.51514915309
Distrito Federal,"K Atividades financeiras, de seguros e serviços relacionados",500 ou mais,12,,,,,,
Distrito Federal,L Atividades imobiliárias,Total,2493,8490,5032,5212.61,275488.194,4.073558,4065.4105214972
Distrito Federal,L Atividades imobiliárias,0 a 4,2098,3062,638,679.37,14466.786,1.641314,1638.03184171761
Distrito Federal,L Atividades imobiliárias,5 a 9,272,1698,1005,1045.82,27425.755,2.021286,2017.24337031082
Distrito Federal,L Atividades imobiliárias,10 a 19,84,1097,810,850.23,22766.654,2.063901,2059.77332830302
Distrito Federal,L Atividades imobiliárias,20 a 29,16,386,354,363.8,10758.045,2.279275,2274.71666596186
Distrito Federal,L Atividades imobiliárias,30 a 49,13,527,512,486.57,14888.565,2.358488,2353.77074371464
Distrito Federal,L Atividades imobiliárias,50 a 99,6,390,385,402.84,13390.218,2.562012,2556.88801814807
Distrito Federal,L Atividades imobiliárias,100 a 249,2,,,,,,
Distrito Federal,L Atividades imobiliárias,250 a 499,1,,,,,,
Distrito Federal,L Atividades imobiliárias,500 ou mais,1,,,,,,
Distrito Federal,"M Atividades profissionais, científicas e técnicas",Total,9232,40775,28472,28054.75,1795737.876,4.933585,4923.71818566306
Distrito Federal,"M Atividades profissionais, científicas e técnicas",0 a 4,7956,12014,2609,3125.96,82860.998,2.043115,2039.0289456925
Distrito Federal,"M Atividades profissionais, científicas e técnicas",5 a 9,788,5024,3300,3379.86,97351.728,2.220092,2215.65226415842
Distrito Federal,"M Atividades profissionais, científicas e técnicas",10 a 19,288,3746,2961,2913.16,104181.769,2.756471,2750.95848864094
Distrito Federal,"M Atividades profissionais, científicas e técnicas",20 a 29,74,1755,1567,1474.79,68104.01,3.559333,3552.21421354905
Distrito Federal,"M Atividades profissionais, científicas e técnicas",30 a 49,65,2469,2343,2252.6,129264.136,4.423032,4414.18586385647
Distrito Federal,"M Atividades profissionais, científicas e técnicas",50 a 99,36,2323,2266,2264.4,179469.714,6.108916,6096.69785169785
Distrito Federal,"M Atividades profissionais, científicas e técnicas",100 a 249,12,1870,1859,1907.17,137735.196,5.566493,5555.35955207091
Distrito Federal,"M Atividades profissionais, científicas e técnicas",250 a 499,9,3147,3144,3119.7,457493.875,11.303126,11280.5194533005
Distrito Federal,"M Atividades profissionais, científicas e técnicas",500 ou mais,4,8427,8423,7617.11,539276.45,5.456917,5446.00299144345
Distrito Federal,N Atividades administrativas e serviços complementares,Total,11624,152722,141378,145375.53,3689449.461,1.956124,1952.21165963975
Distrito Federal,N Atividades administrativas e serviços complementares,0 a 4,8349,10652,5132,6247.34,130671.665,1.612176,1608.95141587644
Distrito Federal,N Atividades administrativas e serviços complementares,5 a 9,1723,11076,9280,9508.11,219793.304,1.781748,1778.18485806004
Distrito Federal,N Atividades administrativas e serviços complementares,10 a 19,832,10769,7400,7441.56,180393.28,1.868454,1864.71736488668
Distrito Federal,N Atividades administrativas e serviços complementares,20 a 29,207,5018,4805,5004.03,122748.988,1.890707,1886.92510759405
Distrito Federal,N Atividades administrativas e serviços complementares,30 a 49,188,7155,6995,6943.19,166518.789,1.848546,1844.84907015142
Distrito Federal,N Atividades administrativas e serviços complementares,50 a 99,147,10286,10157,10358.76,297587.178,2.21428,2209.85150583809
Distrito Federal,N Atividades administrativas e serviços complementares,100 a 249,85,12986,12919,12712.68,314101.294,1.904402,1900.59358058254
Distrito Federal,N Atividades administrativas e serviços complementares,250 a 499,48,16728,16682,15827.13,464186.822,2.260564,2256.04254311329
Distrito Federal,N Atividades administrativas e serviços complementares,500 ou mais,45,68052,68008,71332.73,1793448.141,1.937876,1934.00069375856
Distrito Federal,"O Administração pública, defesa e seguridade social",Total,311,429898,429893,430976.14,47566485.061,8.506951,8489.93726034971
Distrito Federal,"O Administração pública, defesa e seguridade social",0 a 4,122,,,,,,
Distrito Federal,"O Administração pública, defesa e seguridade social",5 a 9,2,,,,,,
Distrito Federal,"O Administração pública, defesa e seguridade social",10 a 19,3,,,,,,
Distrito Federal,"O Administração pública, defesa e seguridade social",20 a 29,2,,,,,,
Distrito Federal,"O Administração pública, defesa e seguridade social",30 a 49,19,770,770,716.96,45085.202,4.846913,4837.2188985975
Distrito Federal,"O Administração pública, defesa e seguridade social",50 a 99,26,,,,,,
Distrito Federal,"O Administração pública, defesa e seguridade social",100 a 249,26,3774,3774,3655.01,347370.433,7.325384,7310.73308649266
Distrito Federal,"O Administração pública, defesa e seguridade social",250 a 499,27,,,,,,
Distrito Federal,"O Administração pública, defesa e seguridade social",500 ou mais,84,413215,413215,412463.85,45183916.253,8.443531,8426.64360916814
Distrito Federal,P Educação,Total,3830,96338,92056,101918.87,7211967.349,5.454127,5443.21889708791
Distrito Federal,P Educação,0 a 4,2445,3279,983,1500.86,32340.686,1.660868,1657.54639135101
Distrito Federal,P Educação,5 a 9,491,3237,2440,2484.9,49913.225,1.548221,1545.12408795277
Distrito Federal,P Educação,10 a 19,331,4508,3936,4168.37,90658.806,1.67637,1673.01710445385
Distrito Federal,P Educação,20 a 29,140,3336,3161,3067.95,75401.129,1.89433,1890.54151669807
Distrito Federal,P Educação,30 a 49,166,6497,6311,6194.77,187024.22,2.327013,2322.35877385899
Distrito Federal,P Educação,50 a 99,151,10351,10153,10190.12,416874.932,3.153208,3146.90135754422
Distrito Federal,P Educação,100 a 249,75,11287,11245,11630.37,731900.84,4.850481,4840.78018286474
Distrito Federal,P Educação,250 a 499,21,6806,6795,6883.01,362818.344,4.062908,4054.78175748915
